artist_name,end_time,ms_played,track_name,track_id
SBTRKT,05/10/2021 15:50,206600,Hold On,47GsUibP7RiUL7SQ7YFfhu
Route 94,05/10/2021 16:00,141100,My Love (feat. Jess Glynne),61UQzeiIluhpzpMdY4ag3q
Lionel Richie,05/10/2021 20:14,2538,All Night Long (All Night) - Single Version,4czNORk5MjW5WOn98bki32
Lionel Richie,05/10/2021 20:18,256337,All Night Long (All Night) - Single Version,4czNORk5MjW5WOn98bki32
J. Cole,05/10/2021 20:22,235288,Work Out,2wAJTrFhCnQyNSD3oUgTZO
Kanye West,05/10/2021 20:25,195048,Good Morning,5CaXxLM568tBh1PwhXdciZ
JID,05/10/2021 20:28,156735,151 Rum,22WV03i2lBbwNVCE1g671p
Kanye West,05/10/2021 20:31,210977,Heartless,4EWCNWgDS8707fNSZ1oaA5
A Boogie Wit da Hoodie,05/10/2021 20:35,179421,Look Back at It,3Ol2xnObFdKV9pmRD2t9x8
Rilès,05/10/2021 20:38,193539,Pesetas,0Ei1aBiIELwXmUcIZDETOi
Flume,05/10/2021 20:41,193701,Jewel,7cPO2IPraPDlGIguekShlV
Roddy Ricch,05/10/2021 20:45,223980,Down Below,4SWWe2OYC4mqf40Gc2RSdl
Kanye West,05/10/2021 20:50,292061,POWER,2gZUPNdnz5Y45eiGxpHGSc
Seekae,05/10/2021 20:55,303625,Test & Recognise - Flume Re-work,24BYTj1tb5ovZcnIbtdTYD
Lil Uzi Vert,05/10/2021 20:58,182672,XO Tour Llif3,7GX5flRQZVHRAGd6B4TmDO
Jasmin Moallem,05/10/2021 20:59,46626,תל אביב,7m36MBd6lZlmDxFLobLORe
Kanye West,05/10/2021 20:59,1626,Touch The Sky,2dxjKgT0li4qBI3QwuN9Ih
The Weeknd,05/10/2021 20:59,1487,After Hours,2p8IUWQDrpjuFltbdgLOag
Cool Company,05/10/2021 20:59,883,Bust It Open,1AW0ZYsdlWXkNXeuMDqM1C
Billie Eilish,05/10/2021 21:02,196047,when the party's over,43zdsphuZLzwA9k4DJhU0I
Young Thug,05/10/2021 21:05,195141,High (feat. Elton John),7iMDaY1LnASwCk2uUpMtii
Kanye West,05/10/2021 21:10,269956,Love Lockdown,1kxeWHF9PrCVZHvVskv8lg
RÜFÜS DU SOL,05/10/2021 21:14,237959,No Place,6rLQZW36LaEUGWl3sWTg7v
Bakermat,05/10/2021 22:37,575,Baianá,780be5fB7823aHG06mwTat
Kanye West,05/10/2021 22:37,725,Bound 2,3sNVsP50132BTNlImLx70i
Kanye West,05/10/2021 22:37,895,Bound 2,3sNVsP50132BTNlImLx70i
Kanye West,05/10/2021 22:37,1791,Runaway,3DK6m7It6Pw857FcQftMds
Playboi Carti,05/10/2021 22:37,789,Magnolia,1e1JKLEDKP7hEQzJfNAgPl
Kanye West,05/10/2021 22:37,960,Jail,6d8HN8MqqbqrEUI2bvx0aG
Mac Miller,05/10/2021 22:37,554,Ladders,39NDBdU5Xkm5pCFGa5kZtI
Kanye West,05/10/2021 22:37,746,Good Morning,5CaXxLM568tBh1PwhXdciZ
Shango,05/10/2021 22:37,1151,Ride,4jQhEKanDVqaYV8fbwrz0j
Shango,05/10/2021 22:37,746,Ride,4jQhEKanDVqaYV8fbwrz0j
Lil Nas X,05/10/2021 22:37,1066,C7osure (You Like),4no0eHn4fEB7tN1yZSXMma
Kanye West,05/10/2021 22:37,597,Follow God,2QpGZOhTCHHiKmpSO9FW4h
Childish Gambino,05/10/2021 22:37,682,IV. Sweatpants,00GOPLxW4PGQuUYdPJh8K1
Flume,05/10/2021 22:37,682,Smoke & Retribution,6q21cZEUoRayXMVf5JDlSD
Maor Levi,05/10/2021 22:37,165120,Creator,5wLJd67HQp3Gwl8J45sNoD
Kanye West,05/10/2021 22:37,831,Gorgeous,23SZWX2IaDnxmhFsSLvkG2
David Scott,05/10/2021 22:37,789,Departures,0LlGYQSAJZI5QrR5hblT6s
RÜFÜS DU SOL,05/10/2021 22:37,682,No Place,6rLQZW36LaEUGWl3sWTg7v
Lil Uzi Vert,05/10/2021 22:37,1024,XO Tour Llif3,7GX5flRQZVHRAGd6B4TmDO
Jack Harlow,05/10/2021 22:40,153360,Route 66 (feat. EST Gee),5faz5WYRJdRDiCa42DSgHR
Kanye West,05/10/2021 22:43,227025,Ultralight Beam,1eQBEelI2NCy7AUTerX0KS
Bell Biv DeVoe,06/10/2021 8:57,157760,Poison,50DAHcCqneoupFyh96P2GP
Guy Mazig,06/10/2021 8:58,1642,עושה קסמים ורוקנרול,2SNNaaYyR08Lgijsxcrs7O
Thundercat,06/10/2021 8:58,59178,Them Changes,7CH99b2i1TXS5P8UUyWtnM
Daft Punk,06/10/2021 8:58,17663,Lose Yourself to Dance (feat. Pharrell Williams),5CMjjywI0eZMixPeqNd75R
King Harvest,06/10/2021 9:02,148608,Dancing in the Moonlight,0q21FNwES2bbtcduB6kjEU
Free Nationals,06/10/2021 9:03,61269,On Sight,5WiShbQYrJnoG7mD961IKY
Guy Mazig,06/10/2021 9:06,39170,את,28z8TZSFPsLLXSG2cWQg1f
Daði Freyr,06/10/2021 9:06,173385,Think About Things,2iRniYXjMHKmwXqA2jYXP7
Tom Misch,06/10/2021 9:08,77760,It Runs Through Me,02CygBCQOIyEuhNZqHHcNx
Bruno Mars,06/10/2021 9:08,56448,Skate,2sXf2JdbB2GlNju00kw9WE
Lucille Crew,06/10/2021 9:10,111978,Got It,1y2FGoAnBrkx1cjtBR7Vlw
Anderson .Paak,06/10/2021 9:13,169726,Come Down,276zciJ7Fg7Jk6Ta6QuLkp
Anderson .Paak,06/10/2021 9:14,76770,Jet Black (feat. Brandy),70pZIQqQ37SrNCADx0FiPN
Parcels,06/10/2021 9:15,17066,Somethinggreater - Single Version,3YmkyTn8CmAydp0xgrlds8
Anderson .Paak,06/10/2021 9:18,208395,Jet Black (feat. Brandy),70pZIQqQ37SrNCADx0FiPN
Parcels,06/10/2021 9:18,683,Somethinggreater - Single Version,3YmkyTn8CmAydp0xgrlds8
Sylvan LaCue,06/10/2021 10:40,30140,5:55,2auDZRtwblDyalfrnJrEKI
Kool & The Gang,06/10/2021 11:05,218756,Celebration - Single Version,280vgRJFwpzA0rZfwEmW1p
Anderson .Paak,06/10/2021 11:08,169692,Come Down,276zciJ7Fg7Jk6Ta6QuLkp
Estelle,06/10/2021 11:13,284700,American Boy,22UDw8rSfLbUsaAGTXQ4Z8
Daft Punk,06/10/2021 11:18,353849,Lose Yourself to Dance (feat. Pharrell Williams),5CMjjywI0eZMixPeqNd75R
Michael Jackson,06/10/2021 11:25,365436,Don't Stop 'Til You Get Enough,2tvrkU9H5JwdgFEpK3lX17
Chilly Gonzales,06/10/2021 11:30,309964,You Can Dance,7mlBwnKsERffDmGskjn2PD
Disclosure,06/10/2021 11:35,294569,Douha (Mali Mali),1supkf9D4Obm2yTHqug3m8
Disclosure,06/10/2021 11:38,213369,Ultimatum - Edit,0slkzFvyBWcwnjEEDtYE5E
Stromae,06/10/2021 11:40,94645,Rail De Musique,0WiBKWDPsariJYOYPur9Vu
Dalmate,06/10/2021 11:42,124970,GAMEBOY,2cz8g53MgpfhbEleAuUfwl
Jamiroquai,06/10/2021 11:46,244112,Cosmic Girl - Remastered,6y0Etr2KJr0sdcEp7ajoUK
Calvin Harris,06/10/2021 11:51,271024,Disco Heat,0iN0npS2K9sXyUFKbEdZW7
"Earth, Wind & Fire",06/10/2021 11:54,215110,September,2grjqo0Frpf2okIBiifQKs
Tom Misch,06/10/2021 11:59,261875,It Runs Through Me,02CygBCQOIyEuhNZqHHcNx
"Earth, Wind & Fire",06/10/2021 12:03,288253,Boogie Wonderland,6ztstiyZL6FXzh4aG46ZPD
Daft Punk,06/10/2021 12:09,319971,One More Time,0DiWol3AO6WpXZgp0goxAV
Calvin Harris,06/10/2021 12:13,249963,Merrymaking at My Place,38orAaD0ZcoVXKYokVeLND
Disclosure,06/10/2021 12:18,314956,Holding On,19Az4r4Tb5VKSnajMPg8hb
Daft Punk,06/10/2021 12:22,232641,Something About Us,1NeLwFETswx8Fzxl2AFl91
Disclosure,06/10/2021 12:27,283679,When A Fire Starts To Burn,47EMbBZPg4OBe6m1fijQzj
Daft Punk,06/10/2021 12:34,429523,Around the World,1pKYYY0dkg23sQQXi0Q5zN
Calvin Harris,06/10/2021 12:40,333648,Acceptable in the 80's,00cxhG668jV6gU6VK2FUVI
MGMT,06/10/2021 12:43,229599,Electric Feel,3FtYbEfBqAlGO46NUDQSAt
Franc Moody,06/10/2021 12:47,243926,Dopamine,4sFyLyuJOUVMDcaSg1oHEa
Stromae,06/10/2021 12:51,206031,Alors on danse - Radio Edit,2GYHyAoLWpkxLVa4oYTVko
Daft Punk,06/10/2021 12:55,224654,"Harder, Better, Faster, Stronger",5W3cjX2J3tjhG8zb6u0qHn
Étienne de Crécy,06/10/2021 12:58,204824,Smile (feat. Alex Gopher & Asher Roth) - Vocal Mix,
The Veronicas,06/10/2021 15:48,255360,Untouched,40bm28QcJT5My540ymSQ2y
Anderson .Paak,06/10/2021 15:58,208395,Jet Black (feat. Brandy),70pZIQqQ37SrNCADx0FiPN
Flume,06/10/2021 16:00,597,Rushing Back,2zoNNEAyPK2OGDfajardlY
Kanye West,06/10/2021 16:00,3605,So Appalled,6K07Ahf6V7CAQn0ikrOztl
Kendrick Lamar,06/10/2021 16:00,1173,ELEMENT.,1EaKU4dMbesXXd3BrLCtYG
Stromae,06/10/2021 16:00,2709,ave cesaria,66u6ycRUqlrW9C05QJUmSo
Kendrick Lamar,06/10/2021 16:00,1002,"Bitch, Don’t Kill My Vibe",5h5tBFnbcVioFXiOixTn6E
Garden City Movement,06/10/2021 16:00,661,My Only Love,1aBL7hGElHgydpTQmWvQGQ
The Blaze,06/10/2021 16:00,640,Queens,6EjTmLZVdDfp66yawG1CDb
MadeinTYO,06/10/2021 16:00,80128,Skateboard P (feat. Big Sean),72UCHNyJcymw81x0AKevho
Kendrick Lamar,06/10/2021 16:00,853,The Art of Peer Pressure,4F8rYEoiBjPaRgQXLVtN5a
Franc Moody,06/10/2021 16:00,2304,Flesh and Blood,3ApDLA7FGUlDc7rNM4bzkb
Famous Dex,06/10/2021 16:00,960,JAPAN,5PTG6rrL6EPFD9E2QMI2pl
Lil Uzi Vert,06/10/2021 16:03,182706,XO Tour Llif3,7GX5flRQZVHRAGd6B4TmDO
Rae Sremmurd,06/10/2021 16:07,256341,Guatemala - From Swaecation,0TCnOEVeLQMXOUrpPlM7uY
Roddy Ricch,06/10/2021 16:08,23525,Down Below,4SWWe2OYC4mqf40Gc2RSdl
Daði Freyr,06/10/2021 16:17,124158,Think About Things,2iRniYXjMHKmwXqA2jYXP7
Roddy Ricch,06/10/2021 16:48,4365,Down Below,4SWWe2OYC4mqf40Gc2RSdl
Toro y Moi,06/10/2021 16:52,4671,Rose Quartz,0u1yF7JbPlDjqWUKZk4FaR
JMSN,06/10/2021 16:52,288027,Love & Pain (Kaytranada Remix),14u0zLm6T13VV72Gggpll8
Flume,06/10/2021 16:57,17190,Jewel,7cPO2IPraPDlGIguekShlV
Moksi,06/10/2021 16:57,268077,Gipsy,7mA03cPnG3UkLgf1ed87fI
The Blaze,06/10/2021 17:02,276373,Territory,2W3EgJst61RLZtPPm3EQim
Pachanga Boys,06/10/2021 17:02,1950,Time,6J3aUG1y0zSJXOnsLhx41h
Flume,06/10/2021 17:02,1509,Numb & Getting Colder,4c120EhsRtQfIXBNZpomyO
ZHU,06/10/2021 17:02,3020,Working For It,2HJQcyUpmUuvzS5vBAICIc
Tom Misch,06/10/2021 17:15,146703,Chain Reaction - Quarantine Sessions,5FCKS7cX15Zz6UwmpqKqVR
Kanye West,06/10/2021 18:52,188013,Black Skinhead,722tgOgdIbNe3BEyLnejw4
Kanye West,06/10/2021 18:57,299613,All Of The Lights,22L7bfCiAkJo5xGSQgmiIO
Famous Dex,06/10/2021 18:59,142000,JAPAN,5PTG6rrL6EPFD9E2QMI2pl
Drake,06/10/2021 19:04,275226,0 To 100 / The Catch Up,4jtyUzZm9WLc2AdaJ1dso7
Labrinth,06/10/2021 19:06,153294,Still Don't Know My Name,6N22FZs2ZhPBYi3b9XPajV
Disclosure,06/10/2021 19:11,282812,You & Me - Flume Remix,3W2ZcrRsInZbjWylOi6KhZ
The Weeknd,06/10/2021 19:15,200040,Blinding Lights,0VjIjW4GlUZAMYd2vXMi3b
A$AP Rocky,06/10/2021 19:18,205040,Praise The Lord (Da Shine) (feat. Skepta),7ycWLEP1GsNjVvcjawXz3z
Rilès,06/10/2021 19:21,193561,Pesetas,0Ei1aBiIELwXmUcIZDETOi
Étienne de Crécy,06/10/2021 19:23,53530,Smile (feat. Alex Gopher & Asher Roth) - Vocal Mix,
Étienne de Crécy,06/10/2021 22:02,97037,Smile (feat. Alex Gopher & Asher Roth) - Vocal Mix,
J. Cole,07/10/2021 8:06,1471,G.O.M.D.,16qYlQ6koFxYVbiJbGHblz
Calvin Harris,07/10/2021 8:06,5504,Disco Heat,0iN0npS2K9sXyUFKbEdZW7
PNAU,07/10/2021 8:06,1066,Chameleon,1upULGQhXYE55yHDMPh1QG
Anderson .Paak,07/10/2021 8:06,208395,Jet Black (feat. Brandy),70pZIQqQ37SrNCADx0FiPN
Lil Uzi Vert,07/10/2021 8:09,182706,XO Tour Llif3,7GX5flRQZVHRAGd6B4TmDO
The Homies,07/10/2021 8:13,213040,Leaf Wraps,0F2LYCJyu8nJ3Vu2tfPO37
Mild Minds,07/10/2021 8:13,23605,SWIM,2aT8QoKvwvhgx9PURO4DEP
Labrinth,07/10/2021 8:16,153294,Still Don't Know My Name,6N22FZs2ZhPBYi3b9XPajV
Baby Keem,07/10/2021 8:19,168758,first order of business,4d6z0mKVcnhE5x0YWvTexh
Playboi Carti,07/10/2021 8:23,235535,wokeuplikethis*,59J5nzL1KniFHnU120dQzt
Flume,07/10/2021 8:27,231663,Rushing Back,2zoNNEAyPK2OGDfajardlY
Moi Je,07/10/2021 8:30,227697,Fais rien (Petit Biscuit Remix),6nYJaQMAbU66vlZOWXy6Q4
Two Feet,07/10/2021 8:35,5519,Love Is a Bitch,6MiVIH3fQlmz44jGx2DXn4
Flume,07/10/2021 8:35,254062,Hyperreal,2Z91RmYAHpoXiGc3S5e8XM
J. Cole,07/10/2021 8:38,213593,MIDDLE CHILD,2JvzF1RMd7lE3KmFlsyZD8
The Blaze,07/10/2021 8:43,276373,Territory,2W3EgJst61RLZtPPm3EQim
Playboi Carti,07/10/2021 8:46,181812,Magnolia,1e1JKLEDKP7hEQzJfNAgPl
Jaden,07/10/2021 8:50,244720,On My Own,4D1eVq5AUILwjg3tAe7o6M
Kanye West,07/10/2021 8:54,226652,Praise God,0WSEq9Ko4kFPt8yo3ICd6T
MadeinTYO,07/10/2021 8:58,242306,Skateboard P (feat. Big Sean),72UCHNyJcymw81x0AKevho
Disclosure,07/10/2021 9:03,315000,Holding On,19Az4r4Tb5VKSnajMPg8hb
Mac Miller,07/10/2021 9:09,704,What's the Use?,2dgrYdgguVZKeCsrVb9XEs
Kanye West,07/10/2021 9:09,640,POWER,2gZUPNdnz5Y45eiGxpHGSc
Calvin Harris,07/10/2021 9:09,196884,Merrymaking at My Place,38orAaD0ZcoVXKYokVeLND
Chet Faker,07/10/2021 9:09,597,Birthday Card,3Prt3S5X7nsEKv2VARtKrv
The Weeknd,07/10/2021 9:12,200040,Blinding Lights,0VjIjW4GlUZAMYd2vXMi3b
Kanye West,07/10/2021 9:15,130293,Pt. 2,1Wsbr1d2BouNGk2q92mIj7
Bas,07/10/2021 9:18,194226,Night Job,5q5MyfXey3ms6IyT6TYf5L
Baby Keem,07/10/2021 9:22,252069,family ties (with Kendrick Lamar),7Bpx2vsWfQFBACRz4h3IqH
A Boogie Wit da Hoodie,07/10/2021 9:25,198053,Skeezers,2A4vCndSkZ3jd5nfh3a8gc
Kendrick Lamar,07/10/2021 9:31,324533,The Art of Peer Pressure,4F8rYEoiBjPaRgQXLVtN5a
A Boogie Wit da Hoodie,07/10/2021 9:34,189486,Swervin (feat. 6ix9ine),1wJRveJZLSb1rjhnUHQiv6
J. Cole,07/10/2021 9:36,133021,i n t e r l u d e,08LwMWf5Tcfsd752EPzFV0
Daft Punk,07/10/2021 9:41,320357,One More Time,0DiWol3AO6WpXZgp0goxAV
Kid Cudi,07/10/2021 9:44,176293,The Pale Moonlight,4EjbAh7YHU3VARkfkamZ8R
"Tyler, The Creator",07/10/2021 9:45,53840,See You Again (feat. Kali Uchis),7KA4W4McWYRpgf0fWsJZWB
Anderson .Paak,08/10/2021 8:16,115798,Jet Black (feat. Brandy),70pZIQqQ37SrNCADx0FiPN
Fashawn,08/10/2021 8:19,159823,Relaxation,3BVt1MH9KaZjQw4W58SUTV
Jungle,08/10/2021 8:22,181743,Busy Earnin',7f7CxGj0kzfwT1SjciL3ft
Kanye West,08/10/2021 8:25,226627,Praise God,0WSEq9Ko4kFPt8yo3ICd6T
J. Cole,08/10/2021 8:28,148376,a m a r i,2cnKST6T9qUo2i907lm8zX
Jack Harlow,08/10/2021 8:30,153322,Route 66 (feat. EST Gee),5faz5WYRJdRDiCa42DSgHR
Baby Keem,08/10/2021 8:33,168717,first order of business,4d6z0mKVcnhE5x0YWvTexh
Baby Keem,08/10/2021 8:39,316697,range brothers (with Kendrick Lamar),0UTyLmkQgPOEIz95OVAJTR
Tom Misch,08/10/2021 8:43,267494,Chain Reaction - Quarantine Sessions,5FCKS7cX15Zz6UwmpqKqVR
Chet Faker,08/10/2021 8:47,222030,The Trouble With Us,3InG9qXfDFKfDrzzUJh6tD
Lionel Richie,08/10/2021 8:51,258624,All Night Long (All Night) - Single Version,4czNORk5MjW5WOn98bki32
Billie Eilish,08/10/2021 8:54,196047,when the party's over,43zdsphuZLzwA9k4DJhU0I
Kanye West,08/10/2021 8:57,156062,Moon,7CC6UbCs4iGsePSzFxYxNn
Kanye West,08/10/2021 9:00,178028,No Child Left Behind,3hd6zLhnTlbJ8PupYt3cAI
Toro y Moi,09/10/2021 10:27,0,Rose Quartz,0u1yF7JbPlDjqWUKZk4FaR
Kanye West,09/10/2021 10:27,1045,Come to Life,5xvXeuxISyXJDRbZZf4uzd
Mura Masa,09/10/2021 10:28,744,1 Night (feat. Charli XCX),06XuHBFQejxy9jhNBaHEwx
Marcus Marr,09/10/2021 10:28,0,The Music,5A1KkiUWn3f4RhbmPNaTfc
Collarbones,09/10/2021 10:28,4482,Turning - Flume Remix,4s1n6O2Xmbn4Nq8wZe5iRg
Flume,09/10/2021 10:28,2833,Hyperreal,2Z91RmYAHpoXiGc3S5e8XM
Calvin Harris,09/10/2021 10:28,1626,Feel So Close - Radio Edit,1gihuPhrLraKYrJMAEONyc
Mac Miller,09/10/2021 10:28,7175,Hurt Feelings,5p7GiBZNL1afJJDUrOA6C8
Roosevelt,09/10/2021 10:32,236333,Montreal,5maosvba9QkQP14u6vtxog
Chet Faker,09/10/2021 11:19,339337,Birthday Card,3Prt3S5X7nsEKv2VARtKrv
Anderson .Paak,09/10/2021 14:29,208400,Jet Black (feat. Brandy),70pZIQqQ37SrNCADx0FiPN
Kanye West,09/10/2021 14:32,1487,Praise God,0WSEq9Ko4kFPt8yo3ICd6T
Jungle,09/10/2021 14:32,181743,Busy Earnin',7f7CxGj0kzfwT1SjciL3ft
J. Cole,09/10/2021 14:32,279,a m a r i,2cnKST6T9qUo2i907lm8zX
Jack Harlow,09/10/2021 14:34,153322,Route 66 (feat. EST Gee),5faz5WYRJdRDiCa42DSgHR
Tom Misch,09/10/2021 14:39,267494,Chain Reaction - Quarantine Sessions,5FCKS7cX15Zz6UwmpqKqVR
Frank Ocean,09/10/2021 14:44,307108,Nights,7eqoqGkKwgOaWNNHx90uEZ
Young Thug,09/10/2021 14:47,195141,High (feat. Elton John),7iMDaY1LnASwCk2uUpMtii
Masego,09/10/2021 14:51,228996,Garden Party,7166FiVEnGCG27MITo4kXC
Garden City Movement,09/10/2021 14:55,211372,Summer Night (with Lola Marsh),1DcJ1lAzE4OOzUGGRR5jHU
Baby Keem,09/10/2021 14:58,168717,first order of business,4d6z0mKVcnhE5x0YWvTexh
Tom Misch,09/10/2021 15:03,16185,Chain Reaction - Quarantine Sessions,5FCKS7cX15Zz6UwmpqKqVR
Baby Keem,09/10/2021 15:03,316697,range brothers (with Kendrick Lamar),0UTyLmkQgPOEIz95OVAJTR
Mura Masa,09/10/2021 15:06,195443,What If I Go? (feat. Bonzai),2tHfNQnj50VoMZga2rpfdA
The Homies,09/10/2021 15:10,212997,Leaf Wraps,0F2LYCJyu8nJ3Vu2tfPO37
Tom Misch,09/10/2021 15:15,280172,Disco Yes,61Ivix5DTnDPVjp1dgLyov
Mura Masa,09/10/2021 15:18,228462,Firefly (feat. NAO),62BvDgepVjmPeYKl9Ru1zu
Shango,09/10/2021 15:25,387124,Ride,4jQhEKanDVqaYV8fbwrz0j
DaBaby,09/10/2021 15:28,159684,BOP,6Ozh9Ok6h4Oi1wUSLtBseN
Kendrick Lamar,09/10/2021 15:31,215482,A.D.H.D,2Fw5S2gaOSZzdN5dFoC2dj
"Tyler, The Creator",09/10/2021 19:23,3552,See You Again (feat. Kali Uchis),7KA4W4McWYRpgf0fWsJZWB
Childish Gambino,09/10/2021 19:27,252013,Sober,5NhlpQ6BOIz3S5welptk1W
Kendrick Lamar,09/10/2021 19:27,3742,A.D.H.D,2Fw5S2gaOSZzdN5dFoC2dj
Childish Gambino,09/10/2021 19:33,326933,Redbone,0wXuerDYiBnERgIpbb3JBR
Mac Miller,09/10/2021 19:38,288640,What's the Use?,2dgrYdgguVZKeCsrVb9XEs
Childish Gambino,09/10/2021 19:42,255466,Terrified,5MKSl2ZHsImt0wOfBAs87U
Jungle,09/10/2021 19:46,256805,Lucky I Got What I Want,2NMyineNKTsqONSTTPkorG
Garden City Movement,09/10/2021 19:50,206824,My Only Love,1aBL7hGElHgydpTQmWvQGQ
Mac Miller,09/10/2021 19:55,345133,Self Care,5bJ1DrEM4hNCafcDd1oxHx
The Weeknd,09/10/2021 20:01,361026,After Hours,2p8IUWQDrpjuFltbdgLOag
Two Feet,09/10/2021 20:04,181466,Love Is a Bitch,6MiVIH3fQlmz44jGx2DXn4
KIDS SEE GHOSTS,09/10/2021 20:10,324674,Reborn,4RVbK6cV0VqWdpCDcx3hiT
Garden City Movement,09/10/2021 20:13,212535,Lir,1X7dqiUUFb03B44NLwbUEs
Franc Moody,09/10/2021 20:17,238612,Flesh and Blood,3ApDLA7FGUlDc7rNM4bzkb
Sampha,09/10/2021 20:23,316187,Plastic 100°C,0ah6qyhi2jlBP6D7JLxZrt
Frank Ocean,09/10/2021 20:33,259537,Nights,7eqoqGkKwgOaWNNHx90uEZ
Kanye West,09/10/2021 21:02,226652,Praise God,0WSEq9Ko4kFPt8yo3ICd6T
Kanye West,09/10/2021 21:05,166332,So Appalled,6K07Ahf6V7CAQn0ikrOztl
Lil Nas X,09/10/2021 21:05,3645,C7osure (You Like),4no0eHn4fEB7tN1yZSXMma
Étienne de Crécy,09/10/2021 21:05,2136,Smile (feat. Alex Gopher & Asher Roth) - Vocal Mix,
Mura Masa,09/10/2021 21:12,3366,When U Need Me,5iGDHpBu0oAA4FHoEwYOE3
Avoure,09/10/2021 21:12,456527,Aura,0B2GWovtxzsh0a02PBbNl7
JAY-Z,09/10/2021 21:16,201373,Why I Love You,4lLmG1fatRUgnRz0Ol0WUi
Disclosure,09/10/2021 21:22,1137,Jaded,6c4T1Dz9hwK5xat7eh3g8o
RÜFÜS DU SOL,09/10/2021 21:22,2020,Next to Me,46haIwbQpVUkpAQj9V84Gp
Jasmin Moallem,09/10/2021 21:22,1830,מסיבה,6wp8MFCXy2U6hAoLGnlxJn
Kanye West,09/10/2021 21:22,1950,Wolves,432hUIl3ISDeytYW5XBQ5h
Kendrick Lamar,09/10/2021 21:22,386906,Money Trees,74tLlkN3rgVzRqQJgPfink
Pusha T,09/10/2021 21:25,1902,Hard Piano,3HgA5R5alihocnOYE9ihpS
Kid Cudi,09/10/2021 21:25,1393,Lord I Know,7f2voPcnDEAzX4yB8SLnU2
Lil Uzi Vert,09/10/2021 21:25,182706,XO Tour Llif3,7GX5flRQZVHRAGd6B4TmDO
Kanye West,09/10/2021 21:26,1880,Moon,7CC6UbCs4iGsePSzFxYxNn
Hermitude,09/10/2021 21:26,1068,OneFourThree (feat. Buddy & BJ The Chicago Kid),7kgKHe6ZxLEg83y4LiQvB5
Kid Cudi,09/10/2021 21:26,2066,Tequila Shots,30KctD1WsHKTIYczXjip5a
Playboi Carti,09/10/2021 21:26,1300,Magnolia,1e1JKLEDKP7hEQzJfNAgPl
Kanye West,09/10/2021 21:26,1509,Pt. 2,1Wsbr1d2BouNGk2q92mIj7
A$AP Rocky,09/10/2021 21:26,1230,Sundress,2aPTvyE09vUCRwVvj0I8WK
Daft Punk,09/10/2021 21:26,2809,"Harder, Better, Faster, Stronger",5W3cjX2J3tjhG8zb6u0qHn
Jaden,09/10/2021 21:26,1695,On My Own,4D1eVq5AUILwjg3tAe7o6M
DaBaby,09/10/2021 21:26,1648,Suge,2gwkD6igEhQbDQegRCcdoB
Moksi,09/10/2021 21:26,3831,Gipsy,7mA03cPnG3UkLgf1ed87fI
Moksi,09/10/2021 21:26,3482,Gipsy,7mA03cPnG3UkLgf1ed87fI
Childish Gambino,09/10/2021 21:26,1973,Terrified,5MKSl2ZHsImt0wOfBAs87U
Kanye West,09/10/2021 21:26,1578,Dark Fantasy,7yNK27ZTpHew0c55VvIJgm
Flume,09/10/2021 21:26,975,Smoke & Retribution,6q21cZEUoRayXMVf5JDlSD
J. Cole,09/10/2021 21:26,1695,m y . l i f e (with 21 Savage & Morray),1D3z6HTiQsNmZxjl7F7eoG
ScHoolboy Q,09/10/2021 21:26,2623,Hell Of A Night,5DOR49R0fehoBmyNL8m4sN
Chance the Rapper,09/10/2021 21:26,2159,Paranoia,6Oe5tmI1bfguCp6dKHbSj6
Kanye West,09/10/2021 21:26,1277,Heartless,4EWCNWgDS8707fNSZ1oaA5
Pachanga Boys,09/10/2021 21:26,1184,Time,6J3aUG1y0zSJXOnsLhx41h
The Weeknd,09/10/2021 21:26,1904,After Hours,2p8IUWQDrpjuFltbdgLOag
Jack Harlow,09/10/2021 21:26,2043,Route 66 (feat. EST Gee),5faz5WYRJdRDiCa42DSgHR
Jaden,09/10/2021 21:26,1068,Icon,22nyEAEM29tcBRhukR089b
Kanye West,09/10/2021 21:26,1021,Gorgeous,23SZWX2IaDnxmhFsSLvkG2
CHISEKO,09/10/2021 21:26,3134,Juice,2xnv4pjbfG6VGpVVy4AcJm
Kendrick Lamar,09/10/2021 21:26,975,Backseat Freestyle,0vjKXtFLt6Ti08Y3JCnRKB
Flume,09/10/2021 21:26,952,Numb & Getting Colder,4c120EhsRtQfIXBNZpomyO
Kanye West,09/10/2021 21:26,2832,Jesus Lord,1LwdWIbfuqlOo8vlHxkyna
Joey Bada$$,09/10/2021 21:26,3018,TEMPTATION,3gJDgenxLephg09x86IxPs
Rilès,09/10/2021 21:26,1277,THANK GOD,1o6JHLSAtNsIj8AgAvDxXX
Kanye West,09/10/2021 21:26,2484,Amazing,0m3Ze0cy8qBHSsV2exAfCw
A$AP Rocky,09/10/2021 21:26,1230,Praise The Lord (Da Shine) (feat. Skepta),7ycWLEP1GsNjVvcjawXz3z
Disclosure,09/10/2021 21:26,1021,Latch,51ODNNDZm21HU7wI7cccRr
Kanye West,09/10/2021 21:26,1068,Monster,1ZHYJ2Wwgxes4m8Ba88PeK
ScHoolboy Q,09/10/2021 21:27,3691,Collard Greens,0zO8ctW0UiuOefR87OeJOZ
Calvin Harris,09/10/2021 21:27,1207,Acceptable in the 80's,00cxhG668jV6gU6VK2FUVI
